"","x","y","var1.pred","var1.var","optional"
"864",1700,2600,5.46652507781982,-1.06581410364015e-14,TRUE
"865",1800,2600,9.87153339385985,-7.105427357601e-15,TRUE
"866",1900,2600,9.36428165435795,4.61852778244065e-14,TRUE
"867",2000,2600,11.4840097427368,-1.77635683940025e-14,TRUE
"868",2100,2600,14.7607469558716,-3.19744231092045e-14,TRUE
"869",2200,2600,12.0425157546997,7.105427357601e-15,TRUE
"870",2300,2600,14.1775121688843,-1.06581410364015e-14,TRUE
"871",2400,2600,14.1425714492798,-3.5527136788005e-15,TRUE
"872",2500,2600,11.0974655151367,-1.4210854715202e-14,TRUE
"873",2600,2600,8.84071159362794,1.4210854715202e-14,TRUE
"874",2700,2600,11.5710582733154,1.4210854715202e-14,TRUE
"875",2800,2600,11.8131074905396,-1.06581410364015e-14,TRUE
"876",2900,2600,7.78107690811158,1.06581410364015e-14,TRUE
"877",3000,2600,7.50417375564577,3.5527136788005e-15,TRUE
"878",1000,2700,11.5570707321167,7.105427357601e-15,TRUE
"879",1100,2700,7.89176654815671,-1.4210854715202e-14,TRUE
"880",1200,2700,2.75178408622743,1.06581410364015e-14,TRUE
"881",1300,2700,3.00285506248473,1.4210854715202e-14,TRUE
"882",1400,2700,3.34044885635375,2.48689957516035e-14,TRUE
"883",1500,2700,4.58742618560785,3.5527136788005e-15,TRUE
"884",1600,2700,5.35812759399415,-3.5527136788005e-15,TRUE
"885",1700,2700,7.62161254882811,-3.19744231092045e-14,TRUE
"886",1800,2700,7.90325880050657,-7.105427357601e-15,TRUE
"887",1900,2700,12.7150812149048,2.8421709430404e-14,TRUE
"888",2000,2700,11.298638343811,1.06581410364015e-14,TRUE
"889",2100,2700,10.5920782089233,-3.19744231092045e-14,TRUE
"890",2200,2700,10.8417177200317,-7.105427357601e-15,TRUE
"891",2300,2700,8.8235149383545,3.5527136788005e-15,TRUE
"892",2400,2700,8.47888565063478,7.105427357601e-15,TRUE
"893",2500,2700,11.4077405929565,3.5527136788005e-15,TRUE
"894",2600,2700,10.6166524887085,1.4210854715202e-14,TRUE
"895",2700,2700,9.80170822143557,7.105427357601e-15,TRUE
"896",2800,2700,7.46309614181517,-7.105427357601e-15,TRUE
"897",2900,2700,11.407829284668,2.8421709430404e-14,TRUE
"898",3000,2700,8.33294582366943,-7.105427357601e-15,TRUE
"899",1000,2800,11.2680187225342,-3.5527136788005e-15,TRUE
"900",1100,2800,8.74886989593509,1.77635683940025e-14,TRUE
"901",1200,2800,5.89989757537845,-2.8421709430404e-14,TRUE
"902",1300,2800,4.88930273056031,-1.4210854715202e-14,TRUE
"903",1400,2800,3.84181809425357,1.77635683940025e-14,TRUE
"904",1500,2800,7.10117101669311,4.69316884582056e-31,TRUE
"905",1600,2800,6.11351966857911,1.06581410364015e-14,TRUE
"906",1700,2800,8.98946285247802,-3.5527136788005e-15,TRUE
"907",1800,2800,6.1755313873291,-1.06581410364015e-14,TRUE
"908",1900,2800,11.7548160552979,-1.06581410364015e-14,TRUE
"909",2000,2800,13.3370552062988,-1.4210854715202e-14,TRUE
"910",2100,2800,7.535249710083,3.5527136788005e-15,TRUE
"911",2200,2800,9.31869125366212,3.5527136788005e-15,TRUE
"912",2300,2800,7.02008295059203,3.5527136788005e-15,TRUE
"913",2400,2800,9.10571098327636,7.105427357601e-15,TRUE
"914",2500,2800,9.82509326934816,-2.48689957516035e-14,TRUE
"915",2600,2800,8.06346130371094,-1.77635683940025e-14,TRUE
"916",2700,2800,4.78945732116701,-1.06581410364015e-14,TRUE
"917",2800,2800,8.73263263702393,1.4210854715202e-14,TRUE
"918",2900,2800,5.11540889739988,-4.2632564145606e-14,TRUE
"919",3000,2800,14.3936929702759,-1.06581410364015e-14,TRUE
"920",1000,2900,5.91323995590208,-2.1316282072803e-14,TRUE
"921",1100,2900,5.96822690963746,1.77635683940025e-14,TRUE
"922",1200,2900,7.90277385711671,-2.48689957516035e-14,TRUE
"923",1300,2900,8.52198314666749,-3.5527136788005e-15,TRUE
"924",1400,2900,3.92883467674254,7.105427357601e-15,TRUE
"925",1500,2900,3.35776185989381,3.5527136788005e-15,TRUE
"926",1600,2900,6.72531843185421,1.06581410364015e-14,TRUE
"927",1700,2900,9.7282810211182,2.1316282072803e-14,TRUE
"928",1800,2900,10.9812040328979,3.5527136788005e-15,TRUE
"929",1900,2900,11.0147294998169,7.10542735760101e-15,TRUE
"930",2000,2900,11.3009052276611,6.12985318637787e-31,TRUE
"931",2100,2900,7.13884305953981,1.37921696693502e-30,TRUE
"932",2200,2900,4.46048831939699,1.77635683940025e-14,TRUE
"933",2300,2900,4.72230386734009,4.69316884582056e-31,TRUE
"934",2400,2900,4.84841060638429,-1.77635683940025e-14,TRUE
"935",2500,2900,8.32317352294923,8.62010604334388e-32,TRUE
"936",2600,2900,6.53910112380982,3.5527136788005e-15,TRUE
"937",2700,2900,7.7091727256775,1.53246329659447e-31,TRUE
"938",2800,2900,6.65642499923707,-7.105427357601e-15,TRUE
"939",2900,2900,6.1284565925598,6.12985318637787e-31,TRUE
"940",3000,2900,12.5573120117188,-3.5527136788005e-15,TRUE
"941",1000,3000,9.02112674713133,-1.06581410364015e-14,TRUE
"942",1100,3000,11.2326765060425,-7.105427357601e-15,TRUE
"943",1200,3000,6.52689218521119,3.83115824148617e-32,TRUE
"944",1300,3000,7.34900236129761,1.06581410364015e-14,TRUE
"945",1400,3000,2.91779851913452,1.06581410364015e-14,TRUE
"946",1500,3000,7.73854541778565,7.105427357601e-15,TRUE
"947",1600,3000,5.14664125442503,-1.77635683940025e-14,TRUE
"948",1700,3000,5.82546424865724,-3.5527136788005e-15,TRUE
"949",1800,3000,10.208345413208,7.105427357601e-15,TRUE
"950",1900,3000,12.6106595993042,3.5527136788005e-15,TRUE
"951",2000,3000,11.2452688217163,-1.77635683940025e-14,TRUE
"952",2100,3000,10.2629899978638,-5.6843418860808e-14,TRUE
"953",2200,3000,8.80084800720214,3.5527136788005e-15,TRUE
"954",2300,3000,7.32202863693238,-1.06581410364015e-14,TRUE
"955",2400,3000,5.2321524620056,-7.105427357601e-15,TRUE
"956",2500,3000,11.2159976959229,-1.77635683940025e-14,TRUE
"957",2600,3000,9.4074640274048,1.06581410364015e-14,TRUE
"958",2700,3000,8.88222885131836,3.83115824148617e-32,TRUE
"959",2800,3000,6.8809185028076,-1.77635683940025e-14,TRUE
"960",2900,3000,4.45573997497559,3.5527136788005e-15,TRUE
"961",3000,3000,9.47004318237306,-3.5527136788005e-15,TRUE
"962",2544,1972,12.5106496810913,-7.105427357601e-15,TRUE
"963",1842,989,7.6270246505737,-1.4210854715202e-14,TRUE
"964",2235,2386,11.5521593093872,1.77635683940025e-14,TRUE
"965",2219,2774,8.15233516693114,3.5527136788005e-15,TRUE
"966",2972,988,9.37863063812257,-1.77635683940025e-14,TRUE
"967",1071,1567,10.8701467514038,1.06581410364015e-14,TRUE
"968",1879,1171,7.61304140090941,4.2632564145606e-14,TRUE
"969",2908,1263,7.1432681083679,7.105427357601e-15,TRUE
"970",2319,2405,9.90780448913572,3.5527136788005e-15,TRUE
"971",3271,2160,7.40292644500731,-1.06581410364015e-14,TRUE
"972",3175,2102,8.31759548187257,3.5527136788005e-15,TRUE
"973",2933,978,8.56737041473391,2.8421709430404e-14,TRUE
"974",1392,1846,8.23823451995853,1.4210854715202e-14,TRUE
"975",3044,1123,8.18467426300051,-3.19744231092045e-14,TRUE
"976",3136,2091,8.9415798187256,2.48689957516035e-14,TRUE
"977",1315,1975,7.46242856979374,1.06581410364015e-14,TRUE
"978",2310,2732,10.0518741607666,7.105427357601e-15,TRUE
"979",1839,995,6.45886611938481,-7.105427357601e-15,TRUE
"980",1706,1165,5.53321409225465,3.19744231092045e-14,TRUE
"981",1897,1220,6.37483167648316,1.06581410364015e-14,TRUE
"982",1651,1157,6.13286161422732,-1.77635683940025e-14,TRUE
"983",1350,1970,6.82684707641603,-7.105427357601e-15,TRUE
"984",1837,1037,6.03529262542725,-2.1316282072803e-14,TRUE
"985",2327,2417,12.3639116287231,1.06581410364015e-14,TRUE
"986",2504,1965,8.71894359588623,-1.4210854715202e-14,TRUE
"987",3085,1214,10.3277034759521,-7.105427357601e-15,TRUE
"988",3025,1201,8.50965690612793,-3.5527136788005e-15,TRUE
"989",2234,2737,8.05235862731932,-1.06581410364015e-14,TRUE
"990",2224,2728,9.00721836090087,-3.5527136788005e-15,TRUE
"991",3061,2025,13.5080194473267,2.1316282072803e-14,TRUE
"992",2909,1334,7.48610639572142,2.1316282072803e-14,TRUE
"993",2102,2597,15.1202716827393,-1.06581410364015e-14,TRUE
"994",1797,1215,11.3317947387696,-5.32907051820075e-14,TRUE
